sample_id,bases,number_of_reads,coverage,avg_read_length,insert_size_metrics,platform,instrument_model,library_source,library_strategy,library_layout,seqencing center
BS_SNC5WMVN,125009344976,832837865,67.347135,150.100458,360,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SNRF1RKC,65219651969,433914037,37.062564,150.305467,408,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SNSC50DR,84484057800,563227052,40.55,150,289,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_SNVM7CZT,13103611400,65518057,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_SP3ND4W3,56099487918,373768916,32.30282,150.091368,411,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SP886CE6,66703416977,444503487,37.5788,150.062753,377,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SQSH5G7A,107478345194,715645907,61.411965,150.183693,381,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SQT11CPC,55300950019,368028996,31.981854,150.262481,383,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SQX5E15Z,39783395476,145194874,,274,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_SRD8TFGV,35114866988,116274394,,302,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Novogene
BS_SS95SWY2,61919198581,412087803,33.259145,150.257295,391,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SSVBWYPN,68558282580,456806203,36.749464,150.081768,336,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SSYNTXDC,136689345991,910676790,66.913034,150.096442,316,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_ST3Z2B9B,164026165146,1093711723,91.635268,149.972028,379,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_ST9MMP22,74670274712,497551006,37.982973,150.075618,355,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_STNH7YSX,117796454196,784579382,67.069855,150.139625,366,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_STZ2C71Q,70749473477,470760821,40.480846,150.287514,407,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SV4V3N4Y,129550217100,863668114,71.507918,150,351,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_SW8JSYQ7,70797941003,471235548,37.717644,150.238965,379,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SWHQ8FDW,129872473650,865816491,67.632809,150,342,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_SWHT4TC3,70535076663,469239170,38.664331,150.317964,409,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SXCZ3CXN,41447379831,152942361,,271,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_SXRS2P6T,34491238020,127745326,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_SY0S6QFV,63307714828,421332291,35.260391,150.256024,383,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SY3J3XR9,15874571576,78586988,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Ashion
BS_SYGKQD8M,124395954948,828332915,70.205548,150.176279,411,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SYGXZY9V,46725010533,311245318,23.416196,150.122774,378,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SYWRCE3Z,145225513168,967690423,80.55199,150.074352,372,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_SZ8VDANB,11817730331,117007231,200,101,183,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,Ashion
BS_SZYRB89G,73673648772,490473497,41.045029,150.209235,392,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T0RKFEKR,28272193210,105101090,,269,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_T15KAYYW,866091592,5697971,,152,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,SickKids
BS_T1DVKKJB,34603680608,127219414,,272,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_T1QMEH1N,27530901090,107964318,,255,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_T1SNKF50,127194220525,849181047,61.632485,149.784573,286,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T1W4JA94,29428314925,111050245,,265,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_T1YHK6B7,26609633253,103539429,,257,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_T2025VEQ,51912762040,345441194,29.819958,150.279593,380,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T20VY3XN,57497196165,382770306,31.494108,150.213314,372,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T2F48Z4E,30509928900,101699763,,300,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Novogene
BS_T2QPMZCM,32355407240,124443874,,260,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_T3DGY9J9,13527247200,67636236,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_T3FD64Z7,43896957827,292472951,24.941097,150.088949,405,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T3H5AY8A,40579412896,149189018,,272,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_T3VJQSYM,60263094260,401427323,30.774162,150.122054,335,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T4JFN54G,23510301696,93294848,,252,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_T4P3J13C,35707086557,131760467,,271,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_T54TAE3R,92452357672,617738452,49.520207,149.662624,313,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T55Y4Z0Y,35460759136,130370438,,272,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_T5772838,60739486973,404214311,34.362913,150.265553,383,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T5HPW4Z0,121200499717,806760925,70.607276,150.230999,381,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T5QB3H8B,54835225200,365568168,24.289971,150,275,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_T5T21G7N,140088134041,933766181,68.242853,150.024853,323,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T5TB5NM7,69552552059,462938325,38.08505,150.241508,366,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T5WVTGV8,68442249089,455557094,38.952883,150.238576,392,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T77MXWTX,58783258709,391205451,32.63236,150.26186,400,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T7PQR658,100009965750,666733105,46.800815,150,275,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_T7WMJ08W,112982005703,752883804,62.914284,150.065661,353,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T8C13KNH,122916348912,820389515,67.851777,149.826816,348,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T8TCEBB1,120625425052,803707631,67.474052,150.086201,365,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T96ZHHK7,74898917491,498769729,39.55437,150.167328,365,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T97EP8H0,128199388239,853675705,68.181314,150.173406,376,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T99M7842,115037234166,765895768,63.83564,150.199595,392,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_T9A8JJW5,12485939160,61811580,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Ashion
BS_T9T3R2J0,117384338297,781672743,65.045464,150.170694,370,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TA48KCWF,50359998025,335583992,29.136933,150.066747,415,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TA9WP4TH,29928576742,116453606,,257,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TAHV8N04,52792868610,195529143,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TARPGT44,57722494211,384723366,31.479865,150.036362,345,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TBWYAFSM,40370302016,148420228,,272,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TBYS2Z4H,49444168433,329212762,28.42913,150.1891,426,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TC9GPSM8,11376725244,112640844,200,101,186,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,Ashion
BS_TCFK965C,53492272050,356615147,29.485966,150,301,ILLUMINA,Illumina HiSeq 2500,GENOMIC,WGS,paired-end,BGI
BS_TCGEZJ5F,30096010240,117562540,,256,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TD1ZEQ7R,32758015866,122689198,,267,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TDEFAPNH,29617101010,111342485,,266,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TDN8NVYJ,55952298600,373015324,31.870961,150,363,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_TE01WW4M,59621391458,397031543,33.123596,150.167896,387,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TE0GVDNG,24471702024,92695841,,264,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TE8QFF7T,114399083089,762210362,66.532123,150.088596,379,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TF5TTEXH,114651130242,763348317,62.134259,150.195039,338,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TF6H437Q,133837013329,891887634,66.344017,150.060398,347,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TG80SF4Z,67791869259,451087796,36.037882,150.28531,389,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TG93XC55,42937144244,156704906,,274,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TGEBNSS2,53539186274,356685227,30.641866,150.102057,393,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TGS109T3,27215407722,101930366,,267,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TGW6HC4X,33036089392,121456211,,272,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TH4A63J7,67749345841,450779667,38.582675,150.293704,430,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_THDBV4G0,72416606181,481958527,38.093845,150.25485,380,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_THH0CE5A,117371853249,783004590,59.303334,149.899317,309,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_THSPSG2Z,16327076493,59806141,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TJTEF70D,10197339400,50986697,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_TK84K675,45994694352,169098141,,272,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TKRHXGZQ,46377219861,308986767,26.992125,150.094518,433,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TM9MH0RP,34584285526,130016111,,266,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TMTV769C,33961051170,130118970,,261,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TN8CGS84,184323665721,1234163958,91.133984,149.351036,311,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TNQKJZCP,119263396408,794019363,66.778452,150.202126,386,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TNRHHYNC,46283057340,178011759,,260,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TP6GSAB6,74817838441,497895250,35.176911,150.268231,394,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TPB6WVF4,16370146862,81040331,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Ashion
BS_TPX7YY57,115530725149,769081263,66.719292,150.219139,394,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TQ0J7WJQ,137519412862,915080572,71.660841,150.281207,399,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TQ5QHR17,21242469492,81388772,,261,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TQYACCGG,65506188000,436707920,34.897824,150,332,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,Genomic Clinical Core at Sidra Medical and Research Center
BS_TR0FSM4R,36683471604,122687196,,299,,BGISEQ,BGISEQ-500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI
BS_TR2P8KRF,16866094232,83495516,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Ashion
BS_TRGECFNP,83763188249,558012719,45.644544,150.109819,357,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TRKH2SPE,41538984156,159153196,,261,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TRPXB3AV,34240729800,114135766,,300,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Novogene
BS_TTRNJ8DJ,60168101901,400455616,32.483436,150.249115,384,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TTVB22NF,73131393291,487337612,30.272297,150.063101,345,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TTZA89Y4,52839144781,351830353,30.239966,150.183588,421,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TV12GQHS,58164201303,387033680,32.269331,150.282015,379,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TV5B86ZD,10539700600,52698503,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_TV8HD883,65226388119,433965520,37.165247,150.303158,423,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TVH33J9Q,16900287782,83664791,,202,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Ashion
BS_TVXSXJFY,11768484617,117296543,159,100.331044,203,ILLUMINA,Illumina HiSeq 2500,GENOMIC,WXS,paired-end,CHOP DGD
BS_TWCW8QZV,57971155608,386447018,32.087704,150.010617,356,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TX2WGF8K,109910771081,731987016,60.730155,150.15399,381,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TX8C5VAJ,118171299659,787628455,61.11036,150.03432,312,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TXY8QYWA,33051192460,127119971,,260,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TXZ7KHTQ,11815245400,59076227,,200,,ILLUMINA,Illumina HiSeq 2500,TRANSCRIPTOMIC,RNA-Seq,paired-end,BGI@CHOP Genome Center
BS_TYAYZ9ZW,28872653818,106541158,,271,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TYCE05MW,60760896119,404920782,34.801896,150.056255,354,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TYFD8ZMG,26497656535,262353035,200,101,155,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WXS,paired-end,The Translational Genomics Research Institute
BS_TYKJ8G2G,30596131274,116779127,,262,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TZ5D0A7R,40805410275,151692975,,269,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_TZPJHKQR,121382217735,808605603,66.150897,150.113006,363,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TZQ8XNQQ,58237359304,387849936,32.727867,150.154361,371,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_TZVFR600,30761159300,126070325,,244,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_V0JFAS12,40907157528,135454164,,302,,ILLUMINA,Illumina NovaSeq 6000,TRANSCRIPTOMIC,RNA-Seq,paired-end,Novogene
BS_V0Q1G94N,25399841155,102833365,,247,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_V1P84V9F,65751239965,437564328,37.7147,150.266454,378,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_V2MDX7HG,110800759749,738790874,61.605744,149.97581,385,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_V3REENH9,11250213495,41822355,,269,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_V3SC6NWH,109393311703,728447354,61.084283,150.173257,377,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_V3Z3DB4N,39237782378,145865362,,269,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_V3ZNXRHK,101646176307,677930385,56.092129,149.936009,339,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_V4W81SFC,40527378448,154096496,,263,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_V6HKXX1Z,135301991993,901517127,74.462677,150.082553,380,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_V72GX2AZ,29230684661,116456911,,251,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_V72H4RQS,31115321902,120136378,,259,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_V733WCVK,55125712855,367349885,31.098453,150.063237,383,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_V79WFJ6N,118928991195,792459163,64.603905,150.075861,379,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_V7BJM89K,39385536490,148624666,,265,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_V89HGTET,36140229810,133852703,,270,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_V8G6BZRR,108469753322,722464310,62.375069,150.138563,372,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_V8GEAEZJ,60868924481,405406464,34.133757,150.142955,359,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_V8JGE8N1,62140716130,414438841,33.606167,149.939412,317,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_V90NNZ0D,104063444100,693756294,48.808806,150,267,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_V96WVE3Z,35685642454,130239571,,274,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_V9FZVFQV,91053277650,607021851,49.69,150,372,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_V9HVBBDW,34499930556,126373372,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VA07453Z,103037481576,686521405,57.359589,150.086335,346,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VA0KWD52,65161978949,433727262,35.419946,150.237222,382,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VA5T4KAA,39694369806,145400622,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VA9JGYAX,66886087723,445849511,36.665842,150.019426,364,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VAAHBH60,31976583296,117560968,,272,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VARR255N,28036984966,107011393,,262,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VBB1XSPW,74521960187,496395338,31.257455,150.126229,337,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VC5PKT9Q,46125958977,305469927,22.820788,151,307,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_VCCX0CTG,62269958048,414510997,34.897095,150.225105,383,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VCE73HPW,96310086150,642067241,47.011686,150,234,ILLUMINA,Illumina HiSeq 2500,GENOMIC,WGS,paired-end,BGI@CHOP Genome Center
BS_VDSR4X6N,133549199779,889031441,71.54599,150.218759,343,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VF099E8S,130034704836,867101275,71.795854,149.964841,349,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VF1R7VC2,12363014241,123437512,159,100.156055,174,ILLUMINA,Illumina HiSeq 2500,GENOMIC,WXS,paired-end,CHOP DGD
BS_VF5XWFXD,32648092160,127531610,,256,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VHD4ARSG,130653089550,870590096,70.927844,150.074174,354,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VHG85P93,57991590136,386189361,32.6231,150.163614,405,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VJ2S5DVS,32792424088,125161924,,262,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VJ7200DX,65087933649,433233120,36.43979,150.237668,386,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VJAC9H58,23344913853,88763931,,263,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VJVDJABP,28573942971,107018513,,267,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VK46N40F,100630446728,670758603,57.41837,150.024832,395,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VKGSMV3F,49883864418,330356718,24.88882,151,305,ILLUMINA,Illumina NovaSeq 6000,GENOMIC,WGS,paired-end,Novogene
BS_VKH9KYDB,96003469767,640363391,53.510027,149.920297,353,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VKYEM67A,42494005863,162812283,,261,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VM2GYF7B,51854919835,345336372,29.307947,150.157713,382,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VMEX27TN,32854320918,122135022,,269,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VMMJYN8Z,51693794168,190752008,,271,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VMQMGSJY,35319584040,135844554,,260,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
BS_VMZMGB7B,122113987069,813886265,63.512057,150.038147,314,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VN983YRH,72296628497,481469217,37.300212,150.158361,357,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VNBX1SEV,57279054963,381210527,31.441744,150.255701,389,ILLUMINA,HiSeq X Ten,GENOMIC,WGS,paired-end,NantOmics
BS_VNE0ZPBS,31174811850,114193450,,273,,ILLUMINA,HiSeq X Ten,TRANSCRIPTOMIC,RNA-Seq,paired-end,NantOmics
